ccode,ccname,idacr,leader,year,entry,exit,exitcode,regime.spell,v2x_libdem, v2x_libdem_codehigh ,DEMDUR,DEXDUR,AUTODUR,AUTOGROUP,TENURE,SignPTA,NegPTA,DICT,poleff,opposition,eiec,reelection,allhouse
790,Nepal,NEP,Girija Prasad Koirala,1998,0,1,0,democracy,,,13,1,0,0,1,0,0,0,1,0,7,,0
790,Nepal,NEP,Girija Prasad Koirala,1999,0,1,0,democracy,,,14,2,0,0,2,0,0,0,1,0,7,,0
790,Nepal,NEP,Krishna Prasad Bhatterai,1999,0,1,0,democracy,,,15,1,0,0,1,0,0,0,1,0,7,,0
790,Nepal,NEP,Krishna Prasad Bhatterai,2000,0,1,0,democracy,,,16,2,0,0,2,0,0,0,1,0,7,,1
790,Nepal,NEP,Girija Prasad Koirala,2000,0,1,0,democracy,,,17,1,0,0,1,0,0,0,1,0,7,,1
790,Nepal,NEP,Girija Prasad Koirala,2001,0,1,0,democracy,,,18,2,0,0,2,0,0,0,0,0,7,,1
790,Nepal,NEP,Sher Bahdur Deuba,2001,0,1,0,democracy,,,19,1,0,0,1,0,0,0,0,0,7,,1
790,Nepal,NEP,Sher Bahdur Deuba,2002,0,1,0,no authority,,,0,0,0,0,2,0,0,2,2,0,7,,1
790,Nepal,NEP,Lokendra Bahadur Chand,2002,0,1,0,no authority,,,0,0,0,0,1,0,0,2,2,0,7,,
790,Nepal,NEP,Lokendra Bahadur Chand,2003,0,1,0,no authority,,,0,0,0,0,2,0,0,2,2,0,7,,
790,Nepal,NEP,Surya Bahadur Thapa,2003,0,1,0,no authority,,,0,0,0,0,1,0,0,2,2,0,7,,
790,Nepal,NEP,Surya Bahadur Thapa,2004,0,1,0,no authority,,,0,0,0,0,2,0,0,2,2,0,7,,
790,Nepal,NEP,Sher Bahdur Deuba,2004,0,1,0,no authority,,,0,0,0,0,1,0,0,2,2,0,7,,
790,Nepal,NEP,Sher Bahdur Deuba,2005,0,1,0,no authority,,,0,0,0,0,2,0,0,2,2,0,7,,
790,Nepal,NEP,Gyanendra,2005,0,3,2,no authority,,,0,0,0,0,1,0,0,2,2,0,7,,
790,Nepal,NEP,Gyanendra,2006,0,3,2,no authority,,,0,0,0,0,2,0,0,2,2,0,7,,
790,Nepal,NEP,Girija Prasad Koirala,2006,0,1,0,democracy,,,1,1,0,0,1,0,1,0,2,0,7,,0
790,Nepal,NEP,Girija Prasad Koirala,2007,0,1,0,democracy,,,2,2,0,0,2,0,0,0,2,0,7,,0
790,Nepal,NEP,Girija Prasad Koirala,2008,0,1,0,democracy,,,3,3,0,0,3,0,0,0,2,0,7,,0
790,Nepal,NEP,Prachanda,2008,0,1,0,democracy,,,4,1,0,0,1,0,0,0,2,0,7,,0
790,Nepal,NEP,Prachanda,2009,0,1,0,democracy,,,5,2,0,0,2,0,0,0,2,0,7,,0
790,Nepal,NEP,Madhav Kumar Nepal,2009,0,1,0,democracy,,,6,1,0,0,1,1,0,0,2,0,7,,0
790,Nepal,NEP,Madhav Kumar Nepal,2010,0,1,0,democracy,,,7,2,0,0,2,0,0,0,2,0,7,,0
790,Nepal,NEP,Madhav Kumar Nepal,2011,0,1,0,democracy,,,8,3,0,0,3,0,0,0,2,0,7,,0
790,Nepal,NEP,Nath Khanal,2011,0,1,0,democracy,,,9,1,0,0,1,0,0,0,2,0,7,,0
790,Nepal,NEP,Bhattarai,2011,0,1,0,democracy,,,10,1,0,0,1,0,0,0,2,0,7,,0
790,Nepal,NEP,Bhattarai,2012,0,1,0,democracy,,,11,2,0,0,2,0,0,0,2,0,7,,0
790,Nepal,NEP,Bhattarai,2013,0,1,0,democracy,,,12,3,0,0,3,0,0,0,2,0,7,,0
790,Nepal,NEP,Khil Raj Regmi,2013,0,1,0,democracy,,,13,1,0,0,1,0,0,0,2,0,7,,0
790,Nepal,NEP,Khil Raj Regmi,2014,0,1,0,democracy,,,14,2,0,0,2,0,0,0,2,0,7,,NA
790,Nepal,NEP,Sushil Koirala,2014,0,1,0,democracy,,,15,1,0,0,1,0,0,0,2,0,7,,NA
790,Nepal,NEP,Sushil Koirala,2015,0,1,0,democracy,,,16,2,0,0,2,0,0,0,2,0,7,,0
790,Nepal,NEP,Khadga Prasad Sharma Oli,2015,0,-888,-888,democracy,,,17,1,0,0,1,0,0,0,2,0,7,,0
93,Nicaragua,NIC,Violeta Chamorro,1995,0,1,0,democracy,,,5,5,0,0,6,0,0,0,1,0,7,,0
93,Nicaragua,NIC,Violeta Chamorro,1996,0,1,0,democracy,,,6,6,0,0,7,0,0,0,1,0,7,,0
93,Nicaragua,NIC,Violeta Chamorro,1997,0,1,0,democracy,,,7,7,0,0,8,0,0,0,1,0,7,,0
93,Nicaragua,NIC,Aleman,1997,0,1,0,democracy,,,8,1,0,0,1,0,0,0,1,0,7,,0
93,Nicaragua,NIC,Aleman,1998,0,1,0,democracy,,,9,2,0,0,2,0,0,0,1,0,7,,0
93,Nicaragua,NIC,Aleman,1999,0,1,0,democracy,,,10,3,0,0,3,0,0,0,1,0,7,,0
93,Nicaragua,NIC,Aleman,2000,0,1,0,democracy,,,11,4,0,0,4,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Aleman,2001,0,1,0,democracy,,,12,5,0,0,5,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Aleman,2002,0,1,0,democracy,,,13,6,0,0,6,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Enrique Bolanos,2002,0,1,0,democracy,,,14,1,0,0,1,0,0,0,0,0,7,,1
93,Nicaragua,NIC,Enrique Bolanos,2003,0,1,0,democracy,,,15,2,0,0,2,0,0,0,0,0,7,,1
93,Nicaragua,NIC,Enrique Bolanos,2004,0,1,0,democracy,,,16,3,0,0,3,0,1,0,0,0,7,,1
93,Nicaragua,NIC,Enrique Bolanos,2005,0,1,0,democracy,,,17,4,0,0,4,0,0,0,0,0,7,,1
93,Nicaragua,NIC,Enrique Bolanos,2006,0,1,0,democracy,,,18,5,0,0,5,1,1,0,0,0,7,,1
93,Nicaragua,NIC,Enrique Bolanos,2007,0,1,0,democracy,,,19,6,0,0,6,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Daniel Ortega,2007,0,-888,0,democracy,,,20,1,0,0,1,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Daniel Ortega,2008,0,-888,0,democracy,,,21,2,0,0,2,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Daniel Ortega,2009,0,-888,0,democracy,,,22,3,0,0,3,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Daniel Ortega,2010,0,-888,0,democracy,,,23,4,0,0,4,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Daniel Ortega,2011,0,-888,0,democracy,,,24,5,0,0,5,0,0,0,0,0,7,1,0
93,Nicaragua,NIC,Daniel Ortega,2012,0,-888,0,democracy,,,25,6,0,0,6,1,1,0,0,0,7,,0
93,Nicaragua,NIC,Daniel Ortega,2013,0,-888,0,democracy,,,26,7,0,0,7,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Daniel Ortega,2014,0,-888,0,democracy,,,27,8,0,0,8,0,0,0,0,0,7,,0
93,Nicaragua,NIC,Daniel Ortega,2015,0,-888,-888,democracy,,,28,9,0,0,9,1,1,0,1,0,7,,0
698,Oman,OMA,Qabus Bin Said,1995,1,-888,0,dictatorship,,,0,0,25,25,25,0,0,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,1996,1,-888,0,dictatorship,,,0,0,26,26,26,0,0,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,1997,1,-888,0,dictatorship,,,0,0,27,27,27,0,0,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,1998,1,-888,0,dictatorship,,,0,0,28,28,28,0,0,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,1999,1,-888,0,dictatorship,,,0,0,29,29,29,0,0,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,2000,1,-888,0,dictatorship,,,0,0,30,30,30,0,0,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,2001,1,-888,0,dictatorship,,,0,0,31,31,31,0,0,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,2002,1,-888,0,dictatorship,,,0,0,32,32,32,0,1,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,2003,1,-888,0,dictatorship,,,0,0,33,33,33,0,0,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,2004,1,-888,0,dictatorship,,,0,0,34,34,34,0,0,1,1,0,2,,
698,Oman,OMA,Qabus Bin Said,2005,1,-888,0,dictatorship,,,0,0,35,35,35,0,1,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2006,1,-888,0,dictatorship,,,0,0,36,36,36,1,1,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2007,1,-888,0,dictatorship,,,0,0,37,37,37,0,1,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2008,1,-888,0,dictatorship,,,0,0,38,38,38,0,0,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2009,1,-888,0,dictatorship,,,0,0,39,39,39,1,0,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2010,1,-888,0,dictatorship,,,0,0,40,40,40,0,0,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2011,1,-888,0,dictatorship,,,0,0,41,41,41,0,0,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2012,1,-888,0,dictatorship,,,0,0,42,42,42,0,0,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2013,1,-888,0,dictatorship,,,0,0,43,43,43,0,0,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2014,1,-888,0,dictatorship,,,0,0,44,44,44,0,0,1,2,0,2,,
698,Oman,OMA,Qabus Bin Said,2015,1,-888,0,dictatorship,,,0,0,45,45,45,0,0,1,2,0,2,,
95,Panama,PAN,Balladares,1995,0,1,0,democracy,,,7,2,0,0,2,0,0,0,3,0,7,,0
95,Panama,PAN,Balladares,1996,0,1,0,democracy,,,8,3,0,0,3,0,0,0,3,0,7,,0
95,Panama,PAN,Balladares,1997,0,1,0,democracy,,,9,4,0,0,4,0,0,0,3,0,7,,0
95,Panama,PAN,Balladares,1998,0,1,0,democracy,,,10,5,0,0,5,0,0,0,3,0,7,,0
95,Panama,PAN,Balladares,1999,0,1,0,democracy,,,11,6,0,0,6,0,0,0,2,0,7,,0
95,Panama,PAN,Mireya Moscoso,1999,0,1,0,democracy,,,12,1,0,0,1,0,0,0,2,0,7,,0
95,Panama,PAN,Mireya Moscoso,2000,0,1,0,democracy,,,13,2,0,0,2,0,1,0,2,1,7,,0
95,Panama,PAN,Mireya Moscoso,2001,0,1,0,democracy,,,14,3,0,0,3,0,0,0,2,1,7,,0
95,Panama,PAN,Mireya Moscoso,2002,0,1,0,democracy,,,15,4,0,0,4,1,1,0,2,1,7,,0
95,Panama,PAN,Mireya Moscoso,2003,0,1,0,democracy,,,16,5,0,0,5,1,0,0,2,1,7,,0
95,Panama,PAN,Mireya Moscoso,2004,0,1,0,democracy,,,17,6,0,0,6,0,1,0,2,1,7,,0
95,Panama,PAN,Martin Torrijos,2004,0,1,0,democracy,,,18,1,0,0,1,0,0,0,2,1,7,,0
95,Panama,PAN,Martinelli,2005,0,1,0,democracy,,,19,1,0,0,1,0,0,0,1,0,7,,0
95,Panama,PAN,Martinelli,2006,0,1,0,democracy,,,20,2,0,0,2,1,1,0,1,0,7,,0
95,Panama,PAN,Martinelli,2007,0,1,0,democracy,,,21,3,0,0,3,1,0,0,1,0,7,,0
95,Panama,PAN,Martinelli,2008,0,1,0,democracy,,,22,4,0,0,4,0,0,0,1,0,7,,0
95,Panama,PAN,Martinelli,2009,0,1,0,democracy,,,23,5,0,0,5,0,0,0,1,0,7,1,0
95,Panama,PAN,Martinelli,2010,0,1,0,democracy,,,24,6,0,0,6,0,0,0,0,0,7,,0
95,Panama,PAN,Martinelli,2011,0,1,0,democracy,,,25,7,0,0,7,0,0,0,0,0,7,,0
95,Panama,PAN,Martinelli,2012,0,1,0,democracy,,,26,8,0,0,8,0,1,0,0,0,7,,0
95,Panama,PAN,Martinelli,2013,0,1,0,democracy,,,27,9,0,0,9,0,0,0,0,0,7,,0
95,Panama,PAN,Martinelli,2014,0,1,0,democracy,,,28,10,0,0,10,0,0,0,0,0,7,,0
95,Panama,PAN,Varela Rodriguez,2014,0,1,0,democracy,,,29,1,0,0,1,0,1,0,0,0,7,,0
95,Panama,PAN,Varela Rodriguez,2015,0,1,0,democracy,,,30,2,0,0,2,0,0,0,0,0,7,,0
150,Paraguay,PAR,Wasmosy Monti,1995,0,1,0,dictatorship,,,0,0,3,3,3,0,0,0,2,0,7,,
150,Paraguay,PAR,Wasmosy Monti,1996,0,1,0,dictatorship,,,0,0,4,4,4,0,0,0,2,0,7,,
150,Paraguay,PAR,Wasmosy Monti,1997,0,1,0,dictatorship,,,0,0,5,5,5,0,0,0,2,0,7,,
150,Paraguay,PAR,Wasmosy Monti,1998,0,1,0,dictatorship,,,0,0,6,6,6,0,0,0,2,0,7,,
150,Paraguay,PAR,Cubas Grau,1998,0,1,0,dictatorship,,,0,0,7,1,1,0,0,0,2,0,7,,1
150,Paraguay,PAR,Cubas Grau,1999,0,1,0,dictatorship,,,0,0,8,2,2,0,0,0,2,0,7,,1
150,Paraguay,PAR,Gonzalez Macchi,1999,0,1,0,dictatorship,,,0,0,9,1,1,0,0,0,2,0,7,,1
150,Paraguay,PAR,Gonzalez Macchi,2000,0,1,0,dictatorship,,,0,0,10,2,2,0,0,0,3,0,7,,1
150,Paraguay,PAR,Gonzalez Macchi,2001,0,1,0,dictatorship,,,0,0,11,3,3,0,0,0,3,0,7,,1
150,Paraguay,PAR,Gonzalez Macchi,2002,0,1,0,dictatorship,,,0,0,12,4,4,0,0,0,2,0,7,,1
150,Paraguay,PAR,Gonzalez Macchi,2003,0,1,0,dictatorship,,,0,0,13,5,5,0,0,0,2,0,7,,1
150,Paraguay,PAR,Nicanor Duarte Frutos,2003,0,1,0,dictatorship,,,0,0,14,1,1,0,0,0,2,0,7,,1
150,Paraguay,PAR,Nicanor Duarte Frutos,2004,0,1,0,dictatorship,,,0,0,15,2,2,0,1,0,2,0,7,,0
150,Paraguay,PAR,Nicanor Duarte Frutos,2005,0,1,0,dictatorship,,,0,0,16,3,3,0,0,0,2,0,7,,0
150,Paraguay,PAR,Nicanor Duarte Frutos,2006,0,1,0,dictatorship,,,0,0,17,4,4,0,1,0,2,0,7,,0
150,Paraguay,PAR,Nicanor Duarte Frutos,2007,0,1,0,dictatorship,,,0,0,18,5,5,1,0,0,2,0,7,,0
150,Paraguay,PAR,Nicanor Duarte Frutos,2008,0,1,0,dictatorship,,,0,0,19,6,6,0,0,0,2,0,7,,0
150,Paraguay,PAR,Fernando Lugo,2008,0,1,0,dictatorship,,,0,0,20,1,1,0,0,0,2,0,7,,0
150,Paraguay,PAR,Fernando Lugo,2009,0,1,0,dictatorship,,,0,0,21,2,2,0,0,0,2,0,7,,0
150,Paraguay,PAR,Fernando Lugo,2010,0,1,0,dictatorship,,,0,0,22,3,3,0,0,0,1,0,7,,0
150,Paraguay,PAR,Fernando Lugo,2011,0,1,0,dictatorship,,,0,0,23,4,4,0,0,0,1,0,7,,0
150,Paraguay,PAR,Fernando Lugo,2012,0,1,0,dictatorship,,,0,0,24,5,5,0,0,0,1,0,7,,0
150,Paraguay,PAR,Federico Franco,2012,0,1,0,dictatorship,,,0,0,25,1,1,0,0,0,1,0,7,,0
150,Paraguay,PAR,Federico Franco,2013,0,1,0,dictatorship,,,0,0,26,2,2,0,0,0,1,0,7,,0
150,Paraguay,PAR,Horacio Cartes,2013,0,-888,-888,dictatorship,,,27,1,0,0,1,0,0,0,1,0,7,,1
150,Paraguay,PAR,Horacio Cartes,2014,0,-888,-888,dictatorship,,,28,2,0,0,2,0,0,0,1,0,7,,1
150,Paraguay,PAR,Horacio Cartes,2015,0,-888,-888,dictatorship,,,29,3,0,0,3,0,0,0,1,0,7,,1
135,Peru,PER,Fujimori,1995,0,1,0,dictatorship,,,0,0,3,3,6,0,0,1,2,0,7,,
135,Peru,PER,Fujimori,1996,0,1,0,dictatorship,,,0,0,4,4,7,0,0,1,2,0,7,,
135,Peru,PER,Fujimori,1997,0,1,0,dictatorship,,,0,0,5,5,8,0,0,1,2,0,7,,
135,Peru,PER,Fujimori,1998,0,1,0,dictatorship,,,0,0,6,6,9,0,0,1,2,0,7,,
135,Peru,PER,Fujimori,1999,0,1,0,dictatorship,,,0,0,7,7,10,0,0,1,2,0,7,,
135,Peru,PER,Fujimori,2000,0,1,0,dictatorship,,,0,0,8,8,11,0,0,1,2,0,7,,
135,Peru,PER,Valentin Paniagua,2000,0,1,0,dictatorship,,,0,0,9,9,1,0,0,1,2,0,7,,
135,Peru,PER,Valentin Paniagua,2001,0,1,0,dictatorship,,,0,0,10,10,2,0,0,1,2,0,7,,
135,Peru,PER,Alejandro Toledo,2001,0,1,0,dictatorship,,,0,0,11,11,1,0,0,1,2,0,7,,
135,Peru,PER,Alejandro Toledo,2002,0,1,0,democracy,,,1,1,0,0,2,0,0,0,2,0,7,,0
135,Peru,PER,Alejandro Toledo,2003,0,1,0,democracy,,,2,2,0,0,3,0,1,0,2,0,7,,0
135,Peru,PER,Alejandro Toledo,2004,0,1,0,democracy,,,3,3,0,0,4,0,0,0,2,0,7,,0
135,Peru,PER,Alejandro Toledo,2005,0,1,0,democracy,,,4,4,0,0,5,1,0,0,2,0,7,,0
135,Peru,PER,Alejandro Toledo,2006,0,1,0,democracy,,,5,5,0,0,6,1,0,0,2,0,7,,0
135,Peru,PER,Garcia Perez,2006,0,1,0,democracy,,,6,1,0,0,1,0,1,0,1,0,7,,0
135,Peru,PER,Garcia Perez,2007,0,1,0,democracy,,,7,2,0,0,2,0,1,0,1,0,7,,0
135,Peru,PER,Garcia Perez,2008,0,1,0,democracy,,,8,3,0,0,3,1,0,0,1,0,7,,0
135,Peru,PER,Garcia Perez,2009,0,1,0,democracy,,,9,4,0,0,4,0,1,0,1,0,7,,0
135,Peru,PER,Garcia Perez,2010,0,1,0,democracy,,,10,5,0,0,5,1,0,0,1,0,7,,0
135,Peru,PER,Garcia Perez,2011,0,1,0,democracy,,,11,6,0,0,6,1,0,0,0,0,7,,0
135,Peru,PER,Ollanta Humala,2011,0,-888,0,democracy,,,12,1,0,0,1,0,0,0,0,0,7,,0
135,Peru,PER,Ollanta Humala,2012,0,-888,0,democracy,,,13,2,0,0,2,0,0,0,0,0,7,,0
135,Peru,PER,Ollanta Humala,2013,0,-888,0,democracy,,,14,3,0,0,3,0,0,0,0,0,7,,0
135,Peru,PER,Ollanta Humala,2014,0,-888,0,democracy,,,15,4,0,0,4,0,0,0,0,0,7,,0
135,Peru,PER,Ollanta Humala,2015,0,-888,0,democracy,,,16,5,0,0,5,0,0,0,0,0,7,,0
840,Philippines,PHI,Ramos,1995,0,1,0,democracy,,,4,4,0,0,4,0,0,0,3,0,7,,1
840,Philippines,PHI,Ramos,1996,0,1,0,democracy,,,5,5,0,0,5,0,0,0,3,0,7,,1
840,Philippines,PHI,Ramos,1997,0,1,0,democracy,,,6,6,0,0,6,0,0,0,2,0,7,,1
840,Philippines,PHI,Ramos,1998,0,1,0,democracy,,,7,7,0,0,7,0,0,0,2,0,7,,1
840,Philippines,PHI,Estrada,1998,0,1,0,democracy,,,8,1,0,0,1,0,0,0,2,0,7,,1
840,Philippines,PHI,Estrada,1999,0,1,0,democracy,,,9,2,0,0,2,0,0,0,2,0,7,,0
840,Philippines,PHI,Estrada,2000,0,1,0,democracy,,,10,3,0,0,3,0,0,0,2,0,7,,0
840,Philippines,PHI,Estrada,2001,0,1,0,democracy,,,11,4,0,0,4,0,0,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2001,0,1,0,democracy,,,12,1,0,0,1,0,0,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2002,0,1,0,democracy,,,13,2,0,0,2,0,1,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2003,0,1,0,democracy,,,14,3,0,0,3,0,0,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2004,0,1,0,democracy,,,15,4,0,0,4,0,0,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2005,0,1,0,democracy,,,16,5,0,0,5,0,0,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2006,0,1,0,democracy,,,17,6,0,0,6,1,0,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2007,0,1,0,democracy,,,18,7,0,0,7,0,0,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2008,0,1,0,democracy,,,19,8,0,0,8,0,0,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2009,0,1,0,democracy,,,20,9,0,0,9,0,0,0,2,0,7,,0
840,Philippines,PHI,Gloria Macapagal-Arroyo,2010,0,1,0,democracy,,,21,10,0,0,10,0,0,0,2,0,7,,0
840,Philippines,PHI,Benigno Aquino III,2010,0,-888,-888,democracy,,,22,1,0,0,1,0,0,0,2,0,7,,0
840,Philippines,PHI,Benigno Aquino III,2011,0,-888,-888,democracy,,,23,2,0,0,2,0,0,0,2,0,7,,0
840,Philippines,PHI,Benigno Aquino III,2012,0,-888,-888,democracy,,,24,3,0,0,3,0,0,0,2,0,7,,0
840,Philippines,PHI,Benigno Aquino III,2013,0,-888,-888,democracy,,,25,4,0,0,4,0,0,0,2,0,7,,0
840,Philippines,PHI,Benigno Aquino III,2014,0,-888,-888,democracy,,,26,5,0,0,5,0,0,0,2,0,7,,0
840,Philippines,PHI,Benigno Aquino III,2015,0,-888,-888,democracy,,,27,6,0,0,6,0,1,0,2,0,7,,0
290,Poland,POL,Walesa,1995,0,1,0,democracy,,,4,4,0,0,6,0,0,0,1,0,7,,0
290,Poland,POL,Kwasniewski,1995,0,1,0,democracy,,,5,1,0,0,1,0,0,0,1,0,7,,1
290,Poland,POL,Kwasniewski,1996,0,1,0,democracy,,,6,2,0,0,2,0,0,0,1,0,7,,1
290,Poland,POL,Kwasniewski,1997,0,1,0,democracy,,,7,3,0,0,3,1,0,0,1,0,7,,1
290,Poland,POL,Kwasniewski,1998,0,1,0,democracy,,,8,4,0,0,4,0,0,0,1,1,7,,1
290,Poland,POL,Kwasniewski,1999,0,1,0,democracy,,,9,5,0,0,5,0,0,0,1,1,7,1,1
290,Poland,POL,Kwasniewski,2000,0,1,0,democracy,,,10,6,0,0,6,0,0,0,1,1,7,,1
290,Poland,POL,Kwasniewski,2001,0,1,0,democracy,,,11,7,0,0,7,0,0,0,0,1,7,,1
290,Poland,POL,Kwasniewski,2002,0,1,0,democracy,,,12,8,0,0,8,0,0,0,0,0,7,,0
290,Poland,POL,Kwasniewski,2003,0,1,0,democracy,,,13,9,0,0,9,0,0,0,0,0,7,,0
290,Poland,POL,Kwasniewski,2004,0,1,0,democracy,,,14,10,0,0,10,0,0,0,0,0,7,,0
290,Poland,POL,Kwasniewski,2005,0,1,0,democracy,,,15,11,0,0,11,0,0,0,0,0,7,,0
290,Poland,POL,Kaczynski,2005,0,1,0,democracy,,,16,1,0,0,1,0,0,0,0,0,7,,0
290,Poland,POL,Kaczynski,2006,0,1,0,democracy,,,17,2,0,0,2,0,0,0,0,0,7,,0
290,Poland,POL,Kaczynski,2007,0,1,0,democracy,,,18,3,0,0,3,0,0,0,0,0,7,,0
290,Poland,POL,Kaczynski,2008,0,1,0,democracy,,,19,4,0,0,4,0,0,0,0,0,7,,0
290,Poland,POL,Kaczynski,2009,0,1,0,democracy,,,20,5,0,0,5,0,0,0,0,0,7,,0
290,Poland,POL,Kaczynski,2010,0,1,0,democracy,,,21,6,0,0,6,0,0,0,0,0,7,,0
290,Poland,POL,Komorowski,2010,0,2,0,democracy,,,22,1,0,0,1,0,0,0,0,0,7,,0
290,Poland,POL,Borusewicz,2010,0,1,0,democracy,,,23,1,0,0,1,0,0,0,0,0,7,,0
290,Poland,POL,Schetyna,2010,0,1,0,democracy,,,24,1,0,0,1,0,0,0,0,0,7,,0
290,Poland,POL,Komorowski,2010,0,-888,-888,democracy,,,25,1,0,0,1,0,0,0,0,0,7,,0
290,Poland,POL,Komorowski,2011,0,-888,-888,democracy,,,26,1,0,0,2,0,0,0,0,0,7,,0
290,Poland,POL,Komorowski,2012,0,-888,-888,democracy,,,27,1,0,0,3,0,0,0,0,0,7,,0
290,Poland,POL,Komorowski,2013,0,-888,-888,democracy,,,28,1,0,0,4,0,0,0,0,0,7,,0
290,Poland,POL,Komorowski,2014,0,-888,-888,democracy,,,29,1,0,0,5,0,0,0,0,0,7,,0
290,Poland,POL,Komorowski,2015,0,-888,-888,democracy,,,30,1,0,0,6,0,0,0,0,0,7,,0
235,Portugal,POR,Soares,1995,0,1,0,democracy,,,20,1,0,0,10,0,0,0,0,0,7,,0
235,Portugal,POR,Soares,1996,0,1,0,democracy,,,21,1,0,0,11,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,1996,0,1,0,democracy,,,22,1,0,0,1,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,1997,0,1,0,democracy,,,23,1,0,0,2,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,1998,0,1,0,democracy,,,24,1,0,0,3,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,1999,0,1,0,democracy,,,25,1,0,0,4,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,2000,0,1,0,democracy,,,26,1,0,0,5,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,2001,0,1,0,democracy,,,27,1,0,0,6,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,2002,0,1,0,democracy,,,28,1,0,0,7,0,0,0,0,0,7,1,0
235,Portugal,POR,Sampaio,2003,0,1,0,democracy,,,29,1,0,0,8,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,2004,0,1,0,democracy,,,30,1,0,0,9,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,2005,0,1,0,democracy,,,31,1,0,0,10,0,0,0,0,0,7,,0
235,Portugal,POR,Sampaio,2006,0,1,0,democracy,,,32,1,0,0,11,0,0,0,0,0,7,,0
235,Portugal,POR,Cavaco Silva,2006,0,-888,-888,democracy,,,33,1,0,0,1,0,0,0,0,0,7,,1
235,Portugal,POR,Cavaco Silva,2007,0,-888,-888,democracy,,,34,1,0,0,2,0,0,0,0,0,7,,1
235,Portugal,POR,Cavaco Silva,2008,0,-888,-888,democracy,,,35,1,0,0,3,0,0,0,0,0,7,,1
235,Portugal,POR,Cavaco Silva,2009,0,-888,-888,democracy,,,36,1,0,0,4,0,0,0,0,0,7,1,1
235,Portugal,POR,Cavaco Silva,2010,0,-888,-888,democracy,,,37,1,0,0,5,0,0,0,0,0,7,,1
235,Portugal,POR,Cavaco Silva,2011,0,-888,-888,democracy,,,38,1,0,0,6,0,0,0,0,0,7,,1
235,Portugal,POR,Cavaco Silva,2012,0,-888,-888,democracy,,,39,1,0,0,7,0,0,0,0,0,7,,1
235,Portugal,POR,Cavaco Silva,2013,0,-888,-888,democracy,,,40,1,0,0,8,0,0,0,0,0,7,,1
235,Portugal,POR,Cavaco Silva,2014,0,-888,-888,democracy,,,41,1,0,0,9,0,0,0,0,0,7,,1
235,Portugal,POR,Cavaco Silva,2015,0,-888,-888,democracy,,,42,1,0,0,10,0,0,0,0,0,7,,1
694,Qatar,QAT,Khalifah Ath-Thani,1995,1,3,8,dictatorship,,,0,1,26,26,24,0,0,1,1,0,2,,
